Date,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,ADP,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AMD,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ANET,AJG,AIZ,T,ATO,ADSK,AZO,AVB,AVY,BKR,BALL,BAC,BBWI,BAX,BDX,WRB,BRK-B,BBY,BIO,TECH,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BRO,BF-B,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DISH,DIS,DG,DLTR,D,DPZ,DOV,DTE,DUK,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,LLY,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,RE,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FAST,FRT,FDX,FITB,FRC,FE,FIS,FISV,FLT,FMC,F,FTNT,FBHS,BEN,FCX,GRMN,IT,GEN,GNRC,GD,GE,GIS,GM,GPC,GILD,GL,GPN,GS,HAL,HIG,HAS,HCA,PEAK,HSIC,HSY,HES,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,ILMN,INCY,INTC,ICE,IP,IPG,IFF,INTU,ISRG,IVZ,IQV,IRM,JBHT,JKHY,J,JNJ,JCI,JPM,JNPR,K,KDP,KEY,KEYS,KMB,KIM,KMI,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LNC,LIN,LYV,LKQ,LMT,L,LOW,LUMN,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NWL,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PARA,PH,PAYX,PAYC,PNR,PEP,PKI,PFE,PCG,PM,PSX,PNW,PXD,PNC,POOL,PPG,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SBNY,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STE,SYK,SIVB,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VFC,VTRS,V,VNO,VMC,WAB,WBA,WMT,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WHR,WMB,WTW,GWW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZION,ZTS
2020-12-24,163.78482055664062,52.8003044128418,105.02694702148438,96.68489837646484,323.9200134277344,250.9716796875,90.60018157958984,48.02668380737305,497.4500122070313,168.1948699951172,151.42095947265625,21.624399185180664,42.10419845581055,115.97803497314452,258.8232116699219,104.6500015258789,52.900001525878906,147.35995483398438,166.20094299316406,524.3200073242188,112.32382202148438,47.82225799560547,103.23908996582033,86.8125,86.97599792480469,35.04880905151367,164.29249572753906,10.953742980957031,92.29000091552734,73.51978302001953,16.149999618530273,76.07686614990234,116.54220581054688,35.9718017578125,210.92384338378903,145.95591735839844,184.946517944336,94.3157196044922,118.48026275634766,215.077392578125,63.80270004272461,141.73953247070312,362.3200073242188,203.552474975586,14.240440368652344,132.1338348388672,85.78096771240234,130.7899932861328,35.58000183105469,72.23999786376953,118.96578979492188,130.10577392578125,18.203338623046875,89.40064239501953,299.4100036621094,1175.8699951171875,148.46510314941406,150.3858642578125,20.03572654724121,91.36717224121094,28.91250801086425,30.1233139038086,77.15603637695312,235.04074096679688,42.389686584472656,229.6499938964844,95.59575653076172,574.8300170898438,314.9346618652344,243.5800018310547,680.6384887695312,39.34514617919922,216.6699981689453,2205.260009765625,38.12178039550781,86.92453002929688,35.54999923706055,58.21053314208984,412.5457153320313,147.85671997070312,45.60556411743164,76.20962524414062,89.1624755859375,135.25,73.69000244140625,94.44029235839844,45.03484725952149,94.24752807617188,49.8860969543457,94.62000274658205,21.790000915527344,103.19000244140624,172.30557250976562,92.62000274658205,62.400001525878906,127.64376831054688,124.38417053222656,58.91999816894531,20.50669479370117,36.65166091918945,248.58999633789065,51.290313720703125,653.489990234375,78.86653137207031,1374.1700439453125,147.42626953125,84.9789047241211,197.85858154296875,83.07646179199219,344.4059753417969,41.89775085449219,56.77434158325195,32.83373260498047,190.2097625732422,167.6870574951172,56.58096694946289,51.6231803894043,79.19093322753906,80.8796615600586,49.00645446777344,52.40503692626953,33.669921875,37.22138595581055,66.4496841430664,212.4763641357422,356.3352355957031,63.27000045776367,34.34577941894531,92.49600219726562,369.1445617675781,14.583590507507324,147.89881896972656,29.50167655944824,215.3475646972656,64.61642456054688,68.89825439453125,219.20040893554688,110.79314422607422,115.5,259.99810791015625,40.560001373291016,50.57118225097656,14.372471809387209,90.69249725341795,45.84135818481445,130.42239379882812,86.48821258544922,31.520000457763672,181.1699981689453,206.49761962890625,107.8000030517578,69.82402801513672,378.0667724609375,121.47518157958984,96.6413345336914,84.6913833618164,68.55410766601562,24.34000015258789,95.5304946899414,114.45848846435548,49.31743621826172,211.23745727539065,56.44244003295898,89.63999938964844,140.75868225097656,307.802734375,162.75115966796875,76.33784484863281,172.92999267578125,91.64494323730467,44.90321350097656,358.4800109863281,12.771851539611816,188.79249572753903,680.4531860351562,55.23336791992188,224.6425170898437,259.0339660644531,221.03533935546875,50.879486083984375,81.1160888671875,28.266170501708984,132.1199951171875,93.14318084716795,108.94934844970705,37.99824523925781,175.66000366210938,323.3394775390625,46.88302612304688,79.27884674072266,253.5919342041016,25.604881286621094,143.11282348632812,27.763660430908203,135.78909301757812,112.87999725341795,270.0299987792969,109.96014404296876,8.626514434814453,29.60400009155273,83.92467498779297,22.83881378173828,25.90642738342285,114.80315399169922,158.5500030517578,20.54541778564453,229.19000244140625,141.31631469726562,85.1264419555664,55.003448486328125,41.74469375610352,95.09920501708984,52.3891830444336,91.68614196777344,207.80535888671875,253.59881591796875,18.76725959777832,46.07536315917969,88.26911926269531,159.4208984375,27.613603591918945,65.83999633789062,145.58753967285156,52.5485725402832,109.80465698242188,71.75,254.9886932373047,203.2025909423828,44.49856185913086,14.418367385864258,23.172725677490234,400.8156127929688,11.672163009643556,161.8907928466797,107.82975769042967,192.384994506836,496.9599914550781,193.12635803222656,364.0899963378906,86.86000061035156,45.70387268066406,110.72738647460938,43.97039413452149,22.072364807128903,105.75979614257812,371.2351989746094,271.76666259765625,16.23993682861328,177.52000427246094,26.69768714904785,133.2754669189453,155.6600799560547,106.01264190673828,149.2744598388672,44.77228546142578,118.54733276367188,21.131196975708008,57.80390167236328,30.55408096313477,15.2598295211792,131.24000549316406,125.25062561035156,13.959921836853027,11.962178230285645,254.73406982421875,30.4917106628418,181.55825805664065,200.3661499023437,475.0953979492188,58.7400016784668,101.35856628417967,75.8068618774414,46.70523452758789,254.9651031494141,74.56999969482422,34.69760513305664,337.0482177734375,44.08002853393555,155.4030303955078,8.420175552368164,80.38095092773438,119.53048706054688,6.638091564178467,39.17710113525391,553.510986328125,129.995361328125,111.7029266357422,277.7185974121094,52.87012100219727,351.75347900390625,152.0,91.52490997314452,203.4331970214844,171.06243896484375,110.78838348388672,72.36943054199219,271.8699951171875,43.64924621582031,1133.8800048828125,31.1731071472168,66.83260345458984,71.35466003417969,218.41026306152344,118.6234893798828,142.50999450683594,206.759994506836,43.60515594482422,55.45817947387695,356.2304077148437,91.45999908447266,281.4560852050781,64.00694274902344,21.82295036315918,163.02479553222656,429.85791015625,42.42003631591797,61.97917556762695,524.5900268554688,19.66129302978516,56.58927536010742,17.693119049072266,17.573209762573242,73.26023864746094,139.45632934570312,21.044095993041992,195.73910522460932,227.8232421875,87.82308959960938,293.99090576171875,25.63999938964844,33.96211624145508,50.95626831054688,131.25369262695312,4127.66015625,155.2710723876953,451.7999877929688,17.7728328704834,192.4432830810547,57.91708755493164,32.47999954223633,33.34025955200195,62.34106063842773,82.23526763916016,130.15667724609375,35.10694885253906,262.1169128417969,87.62702941894531,447.9100036621094,51.18495178222656,140.26820373535156,140.0582733154297,34.24446487426758,12.34000015258789,74.37091827392578,65.29993438720703,72.1951675415039,101.1648941040039,138.41392517089844,361.0777893066406,138.5879364013672,45.72178649902344,131.13433837890625,90.9143295288086,95.08524322509766,71.42664337158203,54.15860748291016,119.51000213623048,210.28469848632807,43.15530776977539,167.3699951171875,70.79739379882812,145.04286193847656,113.9401626586914,99.81678009033205,61.16019821166992,68.47433471679688,54.6723518371582,42.622535705566406,478.2999877929688,15.07663917541504,92.86007690429688,206.623291015625,60.26625442504883,240.815673828125,37.36344528198242,417.2209777832031,119.99891662597656,73.75,318.9936218261719,222.3999938964844,270.6879272460937,21.261274337768555,57.08517837524414,44.813472747802734,122.87295532226562,547.3800048828125,238.7887115478516,131.47625732421875,76.84597778320312,148.5701904296875,108.20966339111328,163.7926025390625,56.54441833496094,46.40999984741211,171.91555786132812,101.8266830444336,68.35704040527344,183.62814331054688,236.78770446777344,383.5499877929688,32.794071197509766,256.9100036621094,69.9037857055664,133.27999877929688,139.70408630371094,206.3500061035156,30.375059127807617,25.36015510559082,169.02407836914062,116.69660949707033,391.1000061035156,404.6092224121094,119.54257202148438,231.5933380126953,154.58949279785156,48.33794403076172,460.0310668945313,66.11079406738281,139.26307678222656,141.0102081298828,599.097412109375,133.81399536132812,66.33000183105469,44.110084533691406,428.9299926757813,61.12673568725586,43.051734924316406,35.679473876953125,282.9800109863281,198.8178558349609,44.650001525878906,157.51564025878906,230.0599975585937,336.940185546875,134.68357849121094,52.20020294189453,45.57980346679688,214.5,203.4609222412109,52.7325325012207,232.67999267578125,81.36627197265625,17.1905574798584,215.39749145507807,32.31938552856445,144.29739379882812,71.53546905517578,36.64350891113281,140.25340270996094,29.809999465942383,113.68328857421876,245.5599975585937,85.2866439819336,28.67664909362793,60.47964096069336,278.70703125,49.52999877929688,30.980453491210938,174.61849975585938,18.030004501342773,200.5406188964844,395.6709289550781,113.4000015258789,62.549564361572266,98.80860137939452,106.15772247314452,383.75,145.6605987548828,41.01507186889648,162.179931640625
