Date,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,ADP,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AMD,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ANET,AJG,AIZ,T,ATO,ADSK,AZO,AVB,AVY,BKR,BALL,BAC,BBWI,BAX,BDX,WRB,BRK-B,BBY,BIO,TECH,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BRO,BF-B,CHRW,CDNS,CPT,CPB,COF,CAH,KMX,CCL,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DISH,DIS,DG,DLTR,D,DPZ,DOV,DTE,DUK,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,LLY,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,RE,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FAST,FRT,FDX,FITB,FRC,FE,FIS,FISV,FLT,FMC,F,FTNT,FBHS,BEN,FCX,GRMN,IT,GEN,GNRC,GD,GE,GIS,GM,GPC,GILD,GL,GPN,GS,HAL,HIG,HAS,HCA,PEAK,HSIC,HSY,HES,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,ILMN,INCY,INTC,ICE,IP,IPG,IFF,INTU,ISRG,IVZ,IQV,IRM,JBHT,JKHY,J,JNJ,JCI,JPM,JNPR,K,KDP,KEY,KMB,KIM,KMI,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LNC,LIN,LYV,LKQ,LMT,L,LOW,LUMN,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NWL,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PARA,PH,PAYX,PAYC,PNR,PEP,PKI,PFE,PCG,PM,PSX,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SBNY,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STE,SYK,SIVB,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VFC,VTRS,V,VNO,VMC,WAB,WBA,WMT,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WHR,WMB,WTW,GWW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZION,ZTS
2018-12-31,1804400,2769500,6094300,5722100,483700,1826400,7789600,2718200,2866400,2509100,752500,5301500,2702200,1572100,1065400.0,1387100,1564100,1040100,675900,809300,431600,1421000,1775300,33110000,29866000,9726400,139090000,100,84732200,935100,5334700,2203300,2821100,6028200,2044600,585800,826200,1028400,819500,2764800,2108600,1748400,959800,741700,4429900,140014000,9697100,1519900,1198700,2969200.0,680800,287500,69988626,716000,1394800,258300,589800,350800,3802100,3575400,56257300,6597292,2230900,682138,1154025,5451900,3330900,165100,192800,1064300,612300,3901000,3557700,280200,1228200,563600,4434600,7369800,2659000,586000,1078600,859700,702800,1202200,336000,4052500,2542900,2482400.0,1510900,3970700,1213200.0,3455200,502100,1279000,788500,1226000,2752000,3579000,1966300,293000,4546400,1075300,6309600,501800,1616000,1815700,2871000,582300,564300,20581200,19317500,565400,1459600,2719500,10576300,2338200,4271300,21613200,1466700,8727800,5290800,1670200,1952800,290900,3656800,3783800,2104000,1729400,8639100,1375800,10335000,895900,7627200,3171200,1980300,1163400,1029500,1954600,6231700,1664300,9196600,2628800,1508700,1024900,2202100,3636000,7241700,1767600,2598100,11807900,443200,1678400,840948,2240100,7673317,1763800,725800,2281300,7629300,1199400,2085300,2325000,2942400,978300,2731000,4149400,1145800,1079700,3571100,245700,4776500,769400,384400,1266000.0,231100.0,1233400,213400,1623500,1492100,6006028,1162500,1278300,537300,15807000,330600,278600,3876200,488100.0,2175300,4096700,29983500,5770100,1226700,1538300,361700,709441,57816000,5545500,1675000,3175000,16811000,688100,654900,4919300,322300,1223200,14086995,5292900,8455500,600900,7584000,455600,870300,4550000,9885800,2232100,1147100,1206400,2816200,1688737,835500,4513500,2138700,1430800,4206000,2199900,2582100,5122300,8510300,860500,12627900,472200,5212009,309700,680500,1189400,647200,1074800,20490400,1728900,3443827,3065000,619700,1074200,1870200,3800700,991400,1380900,973000,396900,676100,7409900,6441300,13237200,2160700,2093000,1927800,9140600,1876200,3098300.0,17005500,1044600,5122800,696200,635500,1597200,4322000,776900,2794500,2138700,1853900,790100,2979900,1184900,841400,4034100,14358800,1699900,580900,9646900,4357900,156700,1771200,1334400,603900,2639900,3658500,1297800,1316600,2482600,962300,5436400,9687502,24625300,4665400,89800,6158900,3148200,21392100,33173800,448400,698800,468000,1951800,9114100,256000,2261500,679300,9518100,2059200,1051600,447900,1374300,2612100,13508900,5590200,4149100,1950900,444900,6417600,5519100,3537500,288500,1321600,910600,1111700,2119900,2776800,1681700,46514000,11900,3739100,588000,5126200,791850,1258800,2985400,2875000,14932600,1699100,712700,3278900,830700,1599800,597900.0,809000,5019100,414800,20534028,7780200,6663800,2580600,1066400,1493100,1887600,262900,1162700,4596600,1666700,7239500,2420600,2311400,1880800,2847100,1177100,1215100,2945500,1432500.0,8877000,910100,818300,972450.0,7049281,1816526.0,1013300,680200,10700600,1092500.0,960300,679300,610600,1632750,326100,2327700,1879200,944800,5467700,814900,19349800,2598500,1072300,1838000,1655400,1544400,535700,1225400,1311000,1062900,657400,4394000,3805100,1075500,7689800,2534300.0,360100,1186200,550000,7749800.0,833000,1947400,3112500,1449400,2169900,2650600,3172000,4178500,1683600,162200,286600,2307400,94534500,4113200,1648400,1640000,5582300,1044100,1511610,355400,1157300,1046400,3694100,311600,2366000,7388200,1807600,719800,2552300,2663700,2656700,1743500,3123200,623100,3817800,1739200.0,544000,654800,15331800,1375400,1623267,3982400,7976000,905500,678800,841700,4870900,7005800,4095800,1281100,375000,1190800,16544500,1421800,439200,6960500,6336900,816700,13561900,564100,460400,2609800,4485400,663800,1657000,409100,1431391,2575600,1485200
2019-01-31,3338400,2014300,10421900,11563900,1073300,2115600,10060300,5076200,5007200,5836600,1586600,8579600,7986900,2951300,1305600.0,1635200,1650100,1971400,869700,3182600,723100,2652300,1720000,40232000,30766000,23635100,218206000,0,182575600,2230300,7706600,5718900,4302100,6456600,4046100,2127200,1985000,4542200,1003700,4397900,2596200,2588200,567400,1879100,4330000,162958400,11588900,4072400,1037600,2456000.0,1820500,653200,69082348,689600,1416300,494700,890400,1854000,9064600,7825100,100201200,3695661,5555800,1593978,810900,8676200,3653300,222400,429700,1419200,750100,4248800,6878500,314900,1741000,880400,10807100,12945500,2106300,1382600,2035100,1307200,1767500,2044600,836700,2984600,3220200,5287800.0,1665400,3763100,911800.0,6643300,859100,1680800,1083000,1661300,4738600,6464600,2306100,353500,8322200,5176000,11225600,348800,2602500,3716500,2894900,3190500,708900,23693600,19442600,1256300,1824200,3523800,32181500,3504100,6182900,31274500,4039200,7400600,9927700,3342300,2457300,474100,3465200,11838200,2040000,4341100,5556300,3463200,17815200,1651600,10883200,11125200,2888400,1618000,1760800,3118800,8287100,1442100,6890300,5846400,2240300,1495800,2680700,2980800,8351600,1691600,2280700,8457000,717500,2643900,2071055,6869400,24418913,1533800,1819900,6272200,24996900,2186600,3678300,4334700,4148200,3410500,5746100,6009000,3743400,2000900,2500700,329400,5711800,768700,591400,2403900.0,784100.0,3369700,280300,1966900,3903600,11248667,1289800,1197000,998100,19876700,843800,244900,17554400,745300.0,1865100,6898500,1228400,7394500,1632200,8094700,613900,1494865,39389100,11350500,3331700,7725000,31833200,2594300,833500,8017000,322300,2162600,45323135,4730000,11219300,1313900,8343700,469100,1719600,5604500,7494700,2902100,969800,1880100,6555500,2708100,3209100,7623100,2533900,4383700,5138000,3473600,4112800,11906300,11203200,918600,17579000,401200,5108664,432200,674800,2584800,1646200,896400,43051300,2554500,4396234,7414000,917200,2792300,3026700,10575300,941500,2633400,1228900,852300,1766900,17298100,7861100,17520600,5265700,3060500,3902700,15285800,4330900,15062600.0,13933200,2217100,6217900,1462500,785100,3048100,5201600,1161800,5238100,1842700,1645900,1249200,1712400,1311100,1563500,5400500,11275700,4201100,1210400,12572500,8782200,245100,2281100,3754400,1316800,5095200,11316200,1701700,4295200,10440100,2962500,9536200,16797658,77233600,6478400,98300,8718600,4467800,34130500,55636400,1988200,1536000,862200,1272700,15658000,355000,2730800,1067700,11163400,2801800,981000,1193800,2372400,2867400,8535500,4053600,8441500,2883500,1328000,12519600,8599200,3486200,245300,1738300,1496800,2021800,3760900,4433700,4474900,84285200,28900,3046900,804800,5914100,779250,1527400,5948600,2524400,20403600,2479300,1543300,2831000,1850800,2959500,454400.0,3115400,6183400,879200,40927452,12119500,8512400,4044500,1601500,1950200,2099300,205300,1466500,6566600,4620900,16044400,5243800,4867600,2822500,3429100,1404200,848300,8829100,1774700.0,24736300,1159200,916500,1258800.0,9663345,6468782.0,1512900,1441800,19708300,1284400.0,2150600,1708900,1391200,2190450,637000,2854200,2551900,1624000,8615900,878400,15458100,4352300,1894600,2117300,11199700,5006700,701700,2544400,1753100,930400,667200,7149000,4658800,1548100,24233300,3851300.0,545800,2909600,786800,8351900.0,834200,6043800,5816100,2456500,1684000,3912300,3193200,6699400,1320200,183300,319300,3874500,188538000,8272300,2040700,2218000,12254500,6677000,3042040,480600,1619500,887100,4979300,231900,5050600,9033500,3437400,491600,7438600,3762700,7327400,1497600,4055100,580800,8796700,4495300.0,996100,1023100,28585400,900800,3481873,9747700,20095700,2029200,1538300,1024100,8390800,14723000,6690000,3409700,751000,3991700,24934700,4277400,371900,7428500,9748800,1492500,10331900,607100,654100,3719800,6841500,1682100,2682500,388700,1342605,3905100,2620000
2019-02-28,2121700,1583300,6762700,6310800,420600,2017300,12255200,2973400,3810300,2241300,1717600,6014400,4440300,1759100,1324200.0,1452700,1158500,1338800,1150300,1076500,720700,1886700,1981300,27422000,30850000,11194800,60518000,0,39384900,1530500,7873800,2523400,3295800,4908300,2888500,1006400,976000,1832300,1376300,2776200,2088000,3212300,976800,1205600,7677500,112861600,9785100,1942200,1574000,2641600.0,1485300,602600,37371224,1139300,2233300,667900,1148200,1101300,4311600,3253100,62358100,18646909,3375100,1245273,1375650,3619000,6834800,409500,118400,752900,512100,4571900,5063100,1989800,1630300,883300,5797300,80889800,3146000,886600,1142600,1752800,949300,2166000,919100,5971900,4649900,4113000.0,1923000,4367200,669700.0,4024000,1086300,1405100,555200,1070700,5135600,11266700,3765600,318900,5900400,1035000,6406500,721900,2090400,2402300,5918900,1059300,441100,30708500,14209300,837300,2130800,3427300,22533900,3699300,4128700,18315300,1794100,6075200,8154300,2315600,1540600,813500,3598200,4663900,2872000,2055600,7091700,2215100,15549300,1002000,17121000,7972900,6231300,1038400,1476000,1778000,9483800,2363700,9008700,4728000,2404900,2838900,2246100,2025400,6716700,2259800,2551600,6208800,1047100,1000500,1290385,4137300,9489698,1932500,1263600,2560100,7462700,1500000,4387200,4748100,5695000,2766600,36023600,2626500,3523400,1690900,5204700,314100,5194300,740900,1549800,2830700.0,465300.0,1270200,231900,2424700,2261400,8806242,2602400,1109200,1764000,14597900,706700,219200,3798600,501700.0,1260600,6957700,1281300,6837600,3075800,2595400,599000,971518,43960500,10333000,2299600,2711700,21053700,1424400,430100,4672200,297900,1739600,11357763,4245600,9053400,1430600,7227300,503500,1352600,2964300,8639200,2475200,2428600,1718800,5534500,3103100,1195100,5634900,1796800,2302700,8060600,2843900,2763900,9641100,53508300,1770300,8890400,534900,3616859,278700,630100,1461100,1611900,1056400,18388800,4001400,3258394,7426200,1012300,1677800,2285400,4980100,1263300,3160400,807700,553700,2039400,10133200,3821800,15156900,2546200,2909800,7972800,6940000,1663600,4961900.0,11822500,1604000,10246200,1001300,534700,1659700,3968300,1076000,4342700,1498600,1698300,2104200,6518800,1839100,1795500,8144300,14081200,2290600,756600,13445100,7499200,320000,3312900,2220200,695500,3909000,3240400,973500,1639600,3297900,1268200,12189600,11588365,11114200,8992700,202400,9752500,5710400,25777900,29083900,756800,599600,1031400,1682000,8498500,223600,10474100,822700,12299900,5143300,1444100,826800,1962900,2706000,6186800,8583000,9454900,3344800,535000,12454000,4988100,3346500,198100,1390200,1391700,1037800,3249800,5384500,2428000,32494400,26100,2358100,799100,3856300,684600,1836800,5344100,5854400,31856900,2311600,1091800,2865900,1160300,1924200,205600.0,2219800,5586300,447300,39002427,11974600,4290100,2351200,1009300,1828700,2189400,199100,999500,5768700,1519700,10575400,3639400,4170500,2062800,4503600,746900,1813900,5006800,1292100.0,19000200,1224900,694100,912900.0,7017342,2202391.0,1284800,518000,14091000,1977200.0,1812500,952500,735500,1637400,531500,2685900,1059300,1329900,6908100,999000,8846900,3638900,2433700,1726500,1892900,1564500,244600,2336300,1577900,1573700,529700,6105400,15308200,1681400,18956700,1806200.0,395100,1358500,373100,12213500.0,1139000,2546300,3072600,1317600,3722000,2929000,2384900,5375600,1329000,180500,177600,1473600,157810500,5465800,1330700,2061300,9411900,1357600,3109197,417500,1739700,565700,5026500,388800,2450800,5808800,2466800,756400,3650700,2300000,2843600,995400,11034300,1405800,3608400,3079700.0,671800,588600,15743000,1194700,1470764,11487100,6250200,1540600,1417100,4279700,7775000,11375900,5948800,2129800,797700,1840700,17786600,5700300,519000,11059300,6255800,929700,8638700,861200,337900,1943900,4506300,1031100,2359300,343000,1125790,1968000,2253400
2019-03-31,2858300,1612000,5891200,7105900,763900,2773000,6643600,2577400,2097400,2333900,1856200,7653100,4071100,1585100,1551100.0,871700,1521600,1794400,755400,1182400,827400,1262900,2085200,30890000,25398000,9447400,66416000,0,53502800,1425300,6980800,4625700,4891000,4308800,3017700,1532100,846700,1249800,1286500,3189700,2469600,2777700,396500,1170800,3890900,94256000,9221500,1547400,2403100,2680000.0,1856000,709100,41847006,852300,1833400,322000,737800,550000,7450800,2795400,83446300,6077752,4078700,1520690,1236825,4619400,2788300,280700,140400,2697200,455900,4933000,7694700,440100,2053500,1171400,7767900,49293100,2449300,711700,825200,935200,1273400,1899100,468800,1931700,2945600,3029500.0,8830400,4929500,846900.0,4681600,665100,1802100,1080100,774200,7023200,4084500,2154300,258100,6539600,1410800,5318600,756200,2007500,2659200,3332000,532200,389000,19582300,13406300,1104100,1485200,2332100,16045600,4475300,4598700,21135700,1678800,4420400,6810900,1623600,2193900,356500,2470000,4370000,1802000,1968000,4464900,2609500,11731200,1379600,11361500,7049100,3211100,1270100,692200,1862600,9162100,2118100,6528600,4223600,1508800,1181700,1933100,2050600,16358800,1962100,1897400,5008300,1111800,888100,1118835,5434800,13915423,2539200,1760600,2173100,8636400,1031400,3439300,2247000,3180800,1582100,5729100,3034900,1841300,1091300,2785600,351300,3980800,1657700,524400,1995900.0,349000.0,1062100,215500,1702200,2487800,7980464,1688800,1087200,848000,10889200,772000,275400,3728800,490700.0,2171500,10691100,848400,5481600,5454600,4295200,462200,1000400,33962800,6697500,1984100,2256700,16889300,1320700,566800,4312500,273700,1333700,6064888,4884900,9432600,924900,9601400,603200,862800,2632800,7680600,1881700,1204400,1410600,3872300,1939900,1077800,2244600,2857100,1527200,4674100,2704700,2703600,6376100,12159900,1215800,12533100,271900,3244064,415600,420100,1294100,855900,1199800,18736100,4317200,2347488,4350300,985400,1418300,1521300,4686100,1059500,2099600,746100,367000,973500,7168400,3615200,14523400,2496200,1573800,1700300,13578600,1872300,3180200.0,12665800,1219600,7094000,966000,494400,1583000,4571800,779800,4429400,1489700,2158100,1035400,3601100,1212000,1116200,5318700,9491200,2184500,817700,9442600,8245000,188500,2175100,1516700,1004400,3156000,3453900,1430300,2500600,2952000,1115900,4742700,10147994,13455500,5756400,173500,7182100,5226400,35716900,25399800,593600,681500,1085400,1846400,6701200,285900,4901500,1052300,11811400,3913200,897600,525600,3664800,2643500,4705600,6709200,9924500,2173400,367500,12039200,6492000,3744700,129600,1949600,1066500,935000,2577900,3658900,2882400,45689600,21500,3212800,797200,3190400,690150,1447400,6189100,3037500,11485700,2320000,883700,3071000,799300,2738900,819200.0,1597800,5758800,443300,21681834,3587300,6314000,2900400,1288800,2913600,1951100,278300,1384900,4841600,1481800,7535400,4400400,2679700,2209900,2613400,867200,1043700,3314000,1307700.0,8529100,1357600,1054400,2003250.0,4839617,2660186.0,962600,492300,11975600,1327400.0,985400,982800,656000,1867200,436100,2146800,1558500,1400200,4913100,1491800,7984800,3713900,1260100,2090600,1389900,2536200,360900,1613400,1589700,1624800,480600,6053500,6669600,962000,9099500,2106200.0,352700,1023800,483800,4448100.0,1108500,2309500,5051900,935400,2362700,3836600,1896900,3886600,2016100,254800,235100,1160700,89869500,4327700,1700100,1193800,5887800,1958600,1503747,309000,1328400,965900,8284100,209900,2215900,8608300,2173700,526500,3646900,2449900,3428600,1355100,4294200,917000,3208400,2780600.0,732600,979900,17283900,1274700,1597036,4364000,12164400,1132800,2181900,2523600,4993100,7439900,4493600,1977000,455700,1985900,53590800,2673200,486000,8326300,4707400,645200,5596500,745400,427700,2359700,5170300,1357000,2356600,339100,1190989,1950500,2323000
2019-04-30,4541000,4882200,5514100,9367400,826400,1535800,6906400,7347800,3068000,2007200,872200,10823400,4202800,1726200,1425600.0,2549000,1500400,1239900,891400,920500,589400,1409700,1759600,133178000,124140000,15760100,70120000,100,73165900,1688000,5719600,2545300,2387900,5439800,1476200,1179500,1423600,1052500,1689100,3963000,3448000,2624800,407100,1005800,3237800,186139600,10447200,1365900,1332200,5079200.0,1139200,559600,46341721,779900,1072200,255100,621100,611000,10785700,1786700,47764200,4704806,2877900,1853098,836100,3611100,2552800,118200,246900,1914000,567600,6349500,3732800,422400,1503700,722500,7938900,14162500,1895300,815600,920400,3315500,2914600,2154700,448100,1533700,2211300,6961700.0,1900100,4313700,779900.0,3862000,777200,1356700,836600,1616700,8574700,4436200,2535700,545800,6629000,1322600,21431500,591500,2025900,1366600,3430200,880300,571100,20846000,11122000,2439900,1828400,2091000,17912900,3057200,4050200,15703000,1756200,3831400,9358300,2361400,1532600,312900,4393600,17836600,3544000,1427600,7826400,2061500,10522800,1885100,13911200,3827700,2565100,1617800,897600,1573700,4030300,1383800,7090500,4679200,1917800,1639300,3889500,2258700,15253100,1812900,1639600,3359900,717600,2291800,941880,3242700,6754246,1095600,1135300,4759300,8321400,1942000,2703800,2721900,2824600,2341400,7548300,4805200,2668000,1486400,3804600,307000,3836100,712900,408100,1516700.0,499100.0,1797600,324000,2161700,1584900,10656602,1800000,1414300,1337300,13721500,504800,266100,4485600,534200.0,1562800,6268900,1430600,4589900,8346600,6439900,381600,1313000,46079300,6330500,2840800,4406700,19578600,1498200,375200,2530900,350500,1213200,22148188,4730600,16035500,885300,7164900,465700,1147500,1833000,10142700,2534600,1026200,3623900,3588200,1227700,1518700,3587700,4313400,2048200,3415600,3651700,4314400,7415600,8299200,1383200,11065200,329300,4852185,286300,518300,1685400,1161200,2041900,27130900,3095700,4353149,5420900,734200,1480900,2109900,3397600,1127300,3281200,1482900,470600,1154900,6003700,4803000,11389100,3411100,2798100,2523300,8756900,1934200,3987700.0,18959600,1119900,5241000,1256200,1800100,1604300,3381600,3289300,3170600,1039100,1404200,1544300,5268100,990000,1976000,3367100,10898500,3103000,605200,9491400,5005400,248500,1259700,1719300,1415800,3938900,7179600,1511800,2815000,6162300,1105700,7380700,11269039,23494700,5010400,103900,17075400,3934800,16342700,24166500,578600,1411800,1477500,2388700,8481300,379500,4565200,868000,8104600,3478800,666100,804100,2121600,2157100,3870100,7173000,9588600,3836300,624600,10643600,7614100,7675300,340100,1067300,1683000,931000,2274500,2890900,2729500,36292000,20900,10559400,803300,24103900,809850,2128100,9886000,2410200,10562300,3733000,695200,2598400,1370200,2182200,993500.0,4260800,4963600,1070700,34360400,4419000,5640300,3303300,1063000,1482100,1432400,237700,894800,11079400,1562000,8251300,2568700,2396700,1920100,2182600,1081800,1018300,2983500,1118300.0,17582400,1316200,548800,1366200.0,5232736,1947797.0,726200,554800,11317500,1494600.0,691200,1905400,970200,2223750,595800,2314200,2259300,1066200,3581800,892400,12163700,7424400,1394200,1921200,1522700,1721100,304000,2193400,1685800,1240600,345100,7218500,3861000,1733100,7384400,1961000.0,335500,1063300,385300,4130500.0,794900,2444100,3064900,1152500,1344100,4366700,2089300,5339800,1481100,205400,273100,1665400,141969000,4533200,1879100,1380700,4737900,1383900,6161678,317600,1558600,1298600,5217100,343900,2854800,5947500,1419300,736600,2444100,2688200,5101400,1193900,7632300,950500,3049000,2790900.0,922500,966100,15469000,1619800,1909051,4850600,6432700,1387500,2097000,1698900,8175400,6133600,4050600,1410000,514400,1333400,18525100,2680300,226500,19007500,5556500,656300,7990900,789000,1038200,2531300,2777900,1179900,2181300,1301600,1557772,1775500,2356400
2019-05-31,3521900,2394300,6570800,4003200,514200,1799600,5978700,5283900,2526600,1091900,1487200,5239600,2448700,2829300,926800.0,1227600,812400,1593200,555000,2509600,1586400,1210100,1403100,31582000,30156000,6416500,92376000,500,68667800,2114800,7441400,2250000,2969100,5120800,2706200,1081000,1035400,841900,1078900,2808900,3068200,2156800,384900,933400,4687500,108174400,8394900,3821800,1358200,2768800.0,852700,697000,65422282,761700,1862900,498800,657600,821100,5449900,2530400,68304200,6321689,2825500,1064975,845400,3685200,3542900,129200,196800,1649800,534600,6760000,3217600,366400,2498000,572300,6825900,12845500,2219200,995100,1227900,2207000,1919200,2349300,552200,3185100,2785100,3134200.0,1812500,2669500,749100.0,4711500,1213900,1959700,1066300,1269000,8964400,5326400,2460900,298700,9217900,1552000,6899800,634500,1265700,1363900,2375600,692800,341800,20480400,19968900,914600,1782500,4776600,11368600,5698600,3031300,22114400,2212200,3989400,6939500,1795700,6252400,477800,2987400,4068000,2713000,4058100,4648200,3175500,17481000,1640700,8089300,4806900,1991900,1359700,1680300,2206600,5615100,1720500,6536200,3173200,1900500,985800,1432400,4089400,7420700,2892900,3477900,3256300,520300,1260900,998985,3182500,7657524,4030300,1205500,1840100,7261400,819900,1864200,3995100,2818700,2056600,6098400,3938000,5425100,2995900,4316600,850200,3485200,1102400,337700,1676500.0,499600.0,1401100,341300,2057000,5976900,7204037,1422800,1181800,657600,13983300,697300,533400,7071700,614000.0,1912400,8431400,922400,3368000,3747300,3794600,622900,1326900,48250400,12717500,2666000,3740700,22076200,967400,306800,6124300,278600,1306300,5792238,4499300,15779900,812000,4871900,412900,2894000,2640100,16450300,2216000,848700,1558300,4579400,1329500,1331500,2807700,1954200,1483500,3681500,1895500,1988300,8376400,13082700,1709100,8581300,245200,3702108,355600,308200,2070600,844700,927400,25532500,2540700,3530947,4002700,640800,1362000,2552700,9862600,972200,3392700,853500,376900,1063200,7811000,27662400,10952800,3987100,2815500,1376300,8394000,1474900,4154600.0,14576800,1373100,8250500,933300,749400,1576600,6388500,1403600,2744500,1566000,1757200,1028500,2437500,1024000,1437500,6530400,18338600,3502100,991600,13256400,12939000,530700,2000000,1951600,647800,2733400,5041400,958400,1147200,3669100,1584900,5949900,7142749,15226500,5355100,141100,6058600,8179800,18607300,26646800,400900,942400,1362600,2538700,7100000,210700,2623300,905600,11328600,5974500,808500,392600,1623600,4084900,5023400,9234900,13522400,2083200,703800,9161600,8891100,4042400,182000,1494200,988500,667700,1002100,4530900,3610000,38972000,27400,4020400,549200,11162300,847800,1928600,8159900,2298400,11847100,1779900,789700,3012700,815500,1596600,1200100.0,1594900,4191200,1480600,22639288,9651400,6420800,2785000,1268700,1957400,1543100,162100,1214600,4557100,1784100,10282300,2245600,2831300,2907800,2369200,817000,1026900,2732100,971900.0,15060300,691500,1230100,1393350.0,5646829,1727981.0,1448200,863500,12063600,1197600.0,520100,1697400,1575800,2027400,329000,2525800,1041500,1095500,5326900,994300,11445600,3135900,1258600,1327600,1219400,1446000,353100,2379700,1615500,807200,384300,3925000,5193900,908100,7625700,2064600.0,668600,1324100,662900,5320700.0,1158500,7696700,5147800,1341200,2018400,4355100,2321400,4137000,1916700,131500,327600,2178500,156100500,4463100,1620100,1266700,5393100,1228300,1741310,232900,1405400,1175400,3901800,160800,4132700,5678500,1343500,3197800,4215900,3553800,4192400,1615300,3285700,608800,5670700,1959100.0,435400,1185400,29916600,982500,2605400,11146900,5079000,854700,1111900,1906200,6568200,5927500,3633600,2413100,526000,1820800,17540500,1811200,212200,7121300,6454900,884400,5463600,417600,493900,2892700,3822600,800400,2614200,853100,1422430,2510800,1642100
